date,label,market_cap,asset_type,source,confidence,sector,region,rank
2017-06-01,Silver,932778444671.6309,metal,yfinance,Medium,,,2
2017-07-01,Silver,943025000000.0,metal,yfinance,Medium,,,3
2017-08-01,Silver,984123974227.9052,metal,yfinance,Medium,,,3
2017-09-01,Silver,934974119758.606,metal,yfinance,Medium,,,3
2017-11-01,Silver,922306598281.8604,metal,yfinance,Medium,,,2
2017-12-01,Silver,960477969932.5562,metal,yfinance,Medium,,,2
2018-01-01,Silver,968585226631.1646,metal,yfinance,Medium,,,3
2018-02-01,Silver,919041166496.2769,metal,yfinance,Medium,,,3
2018-03-01,Silver,913354875946.0448,metal,yfinance,Medium,,,3
2018-05-01,Silver,923432624053.9552,metal,yfinance,Medium,,,2
2018-06-01,Silver,906655205154.419,metal,yfinance,Medium,,,3
2018-08-01,Silver,812859384536.7432,metal,yfinance,Medium,,,4
2018-09-01,Silver,823274908161.1633,metal,yfinance,Medium,,,4
2018-10-01,Silver,801092705154.419,metal,yfinance,Medium,,,3
2018-11-01,Silver,793492192268.3716,metal,yfinance,Medium,,,3
2018-12-01,Silver,868877878093.7195,metal,yfinance,Medium,,,2
2019-01-01,Silver,902038563919.0674,metal,yfinance,Medium,,,4
2019-02-01,Silver,874789406013.4888,metal,yfinance,Medium,,,4
2019-03-01,Silver,847878023624.4202,metal,yfinance,Medium,,,4
2019-04-01,Silver,838869978523.2544,metal,yfinance,Medium,,,4
2019-05-01,Silver,818038984966.2781,metal,yfinance,Medium,,,4
2019-06-01,Silver,858743914604.187,metal,yfinance,Medium,,,4
2019-07-01,Silver,920279837799.0724,metal,yfinance,Medium,,,5
2019-08-01,Silver,1023815469932.5562,metal,yfinance,Medium,,,3
2019-10-01,Silver,1014188196563.7208,metal,yfinance,Medium,,,2
2019-11-01,Silver,955354692268.3716,metal,yfinance,Medium,,,4
2020-01-01,Silver,1011823606872.5586,metal,yfinance,Medium,,,7
2020-02-01,Silver,922588051033.02,metal,yfinance,Medium,,,7
2020-04-01,Silver,838757386684.4177,metal,yfinance,Medium,,,6
2020-05-01,Silver,1038172030067.4438,metal,yfinance,Medium,,,6
2020-06-01,Silver,1043858320617.6758,metal,yfinance,Medium,,,6
2020-07-01,Silver,1361840653610.2295,metal,yfinance,Medium,,,7
2020-08-01,Silver,1601003115463.2568,metal,yfinance,Medium,,,5
2020-09-01,Silver,1319277931785.5835,metal,yfinance,Medium,,,7
2020-10-01,Silver,1329637132644.6533,metal,yfinance,Medium,,,6
2020-12-01,Silver,1482491641235.3516,metal,yfinance,Medium,,,6
2021-01-01,Silver,1514469978523.2544,metal,yfinance,Medium,,,6
2021-02-01,Silver,1486432624053.955,metal,yfinance,Medium,,,6
2021-03-01,Silver,1380307111167.9077,metal,yfinance,Medium,,,7
2021-04-01,Silver,1455523936080.9326,metal,yfinance,Medium,,,6
2021-05-01,Silver,1576005901718.1396,metal,yfinance,Medium,,,5
2021-06-01,Silver,1473089551544.1897,metal,yfinance,Medium,,,6
2021-07-01,Silver,1437226393127.4414,metal,yfinance,Medium,,,7
2021-09-01,Silver,1239782294845.581,metal,yfinance,Medium,,,7
2021-10-01,Silver,1348103482818.6035,metal,yfinance,Medium,,,7
2021-11-01,Silver,1281669465637.207,metal,yfinance,Medium,,,7
2021-12-01,Silver,1313366350173.9502,metal,yfinance,Medium,,,7
2022-01-01,Silver,1260838525772.0947,metal,yfinance,Medium,,,7
2022-02-01,Silver,1371524303436.2793,metal,yfinance,Medium,,,7
2022-03-01,Silver,1414312316322.327,metal,yfinance,Medium,,,7
2022-04-01,Silver,1297152051544.1897,metal,yfinance,Medium,,,6
2022-06-01,Silver,1141876576805.1147,metal,yfinance,Medium,,,5
2022-07-01,Silver,1134782807731.6284,metal,yfinance,Medium,,,7
2022-08-01,Silver,1000000551033.02,metal,yfinance,Medium,,,8
2022-09-01,Silver,1067447948455.8104,metal,yfinance,Medium,,,7
2022-10-01,Silver,1076737500000.0,metal,yfinance,Medium,,,6
2022-11-01,Silver,1213264957046.5088,metal,yfinance,Medium,,,5
2022-12-01,Silver,1343430572509.7656,metal,yfinance,Medium,,,5
2023-02-01,Silver,1180104324913.025,metal,yfinance,Medium,,,6
2023-03-01,Silver,1355478812026.9775,metal,yfinance,Medium,,,6
2023-04-01,Silver,1407443730926.5137,metal,yfinance,Medium,,,5
2023-05-01,Silver,1321586252403.2593,metal,yfinance,Medium,,,5
2023-06-01,Silver,1284202969932.5562,metal,yfinance,Medium,,,6
2023-07-01,Silver,1399280205154.419,metal,yfinance,Medium,,,7
2023-08-01,Silver,1377773606872.5586,metal,yfinance,Medium,,,7
2023-09-01,Silver,1251886803436.2793,metal,yfinance,Medium,,,7
2023-11-01,Silver,1423995858764.6484,metal,yfinance,Medium,,,6
2023-12-01,Silver,1342923936080.9326,metal,yfinance,Medium,,,6
2024-01-01,Silver,1297771333503.7231,metal,yfinance,Medium,,,8
2024-02-01,Silver,1276095820617.6758,metal,yfinance,Medium,,,8
2024-03-01,Silver,1396071149826.0498,metal,yfinance,Medium,,,8
2024-04-01,Silver,1485813342094.4214,metal,yfinance,Medium,,,7
2024-05-01,Silver,1705721149826.0498,metal,yfinance,Medium,,,6
2024-06-01,Silver,1646043072509.7656,metal,yfinance,Medium,,,6
2024-07-01,Silver,1620201393127.4414,metal,yfinance,Medium,,,8
2024-08-01,Silver,1617555350685.1196,metal,yfinance,Medium,,,8
2024-10-01,Silver,1838363893127.4412,metal,yfinance,Medium,,,6
2024-11-01,Silver,1727565469932.5562,metal,yfinance,Medium,,,6
2025-01-01,Silver,1808806307220.459,metal,yfinance,Medium,,,7
2025-02-01,Silver,1757629692268.3716,metal,yfinance,Medium,,,7
2025-03-01,Silver,1939929141235.352,metal,yfinance,Medium,,,7
2025-04-01,Silver,1831495200347.9004,metal,yfinance,Medium,,,6
2025-05-01,Silver,1851819503784.18,metal,yfinance,Medium,,,6
2025-07-01,Silver,2057877495193.4812,metal,yfinance,Medium,,,6
2025-08-01,Silver,2263260042953.491,metal,yfinance,Medium,,,6
2025-09-01,Silver,2604043807220.459,metal,yfinance,Medium,,,5
2025-10-01,Silver,2702062170791.626,metal,yfinance,Medium,,,5
2025-11-01,Silver,3177909751892.09,metal,yfinance,Medium,,,5
2025-12-01,Silver,3948544351196.289,metal,yfinance,Medium,,,4
2026-01-01,Silver,4407727051544.189,metal,yfinance,Medium,,,3
2016-05-01,Sony Group Corporation,-1.8716744565312481e+40,company,yfinance + FX,Medium,Technology,Asia,17
2017-01-01,Sony Group Corporation,7.060737543488015e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-02-01,Sony Group Corporation,7.060737543488015e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-03-01,Sony Group Corporation,7.060737543488015e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-07-01,Sony Group Corporation,1.0783673324455201e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-08-01,Sony Group Corporation,1.0013410402837982e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-09-01,Sony Group Corporation,1.1040429841965175e+39,company,yfinance + FX,Medium,Technology,Asia,1
2017-10-01,Sony Group Corporation,-4.8942108203742514e+38,company,yfinance + FX,Medium,Technology,Asia,17
2018-01-01,Sony Group Corporation,7.277866378636049e+37,company,yfinance + FX,Medium,Technology,Asia,1
2018-02-01,Sony Group Corporation,7.277866378636049e+37,company,yfinance + FX,Medium,Technology,Asia,1
2018-03-01,Sony Group Corporation,7.277866378636049e+37,company,yfinance + FX,Medium,Technology,Asia,1
2018-04-01,Sony Group Corporation,-1.0383526248502848e+37,company,yfinance + FX,Medium,Technology,Asia,17
2018-07-01,Sony Group Corporation,1.4814458656572757e+36,company,yfinance + FX,Medium,Technology,Asia,1
2018-08-01,Sony Group Corporation,1.4814458656572757e+36,company,yfinance + FX,Medium,Technology,Asia,1
2018-09-01,Sony Group Corporation,1.4814458656572757e+36,company,yfinance + FX,Medium,Technology,Asia,1
2019-01-01,Sony Group Corporation,3.015556899318555e+34,company,yfinance + FX,Medium,Technology,Asia,1
2019-02-01,Sony Group Corporation,3.015556899318555e+34,company,yfinance + FX,Medium,Technology,Asia,1
2019-03-01,Sony Group Corporation,3.015556899318555e+34,company,yfinance + FX,Medium,Technology,Asia,1
2019-07-01,Sony Group Corporation,6.138316354787367e+32,company,yfinance + FX,Medium,Technology,Asia,1
2019-08-01,Sony Group Corporation,6.138316354787367e+32,company,yfinance + FX,Medium,Technology,Asia,1
2019-09-01,Sony Group Corporation,6.138316354787367e+32,company,yfinance + FX,Medium,Technology,Asia,1
2019-12-01,Sony Group Corporation,-8.75770246093179e+31,company,yfinance + FX,Medium,Technology,Asia,18
2020-01-01,Sony Group Corporation,1.249484818661605e+31,company,yfinance + FX,Medium,Technology,Asia,1
2020-02-01,Sony Group Corporation,1.249484818661605e+31,company,yfinance + FX,Medium,Technology,Asia,1
2020-03-01,Sony Group Corporation,1.249484818661605e+31,company,yfinance + FX,Medium,Technology,Asia,1
2020-07-01,Sony Group Corporation,2.543388981227721e+29,company,yfinance + FX,Medium,Technology,Asia,1
2020-08-01,Sony Group Corporation,2.543388981227721e+29,company,yfinance + FX,Medium,Technology,Asia,1
2020-09-01,Sony Group Corporation,2.543388981227721e+29,company,yfinance + FX,Medium,Technology,Asia,1
2020-11-01,Sony Group Corporation,-3.62872206625876e+28,company,yfinance + FX,Medium,Technology,Asia,18
2021-01-01,Sony Group Corporation,8.496107646249949e+26,company,yfinance + FX,Medium,Technology,Asia,1
2021-02-01,Sony Group Corporation,8.496107646249949e+26,company,yfinance + FX,Medium,Technology,Asia,1
2021-03-01,Sony Group Corporation,8.496107646249949e+26,company,yfinance + FX,Medium,Technology,Asia,1
2021-07-01,Sony Group Corporation,1.6538425761067576e+25,company,yfinance + FX,Medium,Technology,Asia,1
2021-08-01,Sony Group Corporation,1.393305731925556e+25,company,yfinance + FX,Medium,Technology,Asia,1
2021-09-01,Sony Group Corporation,1.393305731925556e+25,company,yfinance + FX,Medium,Technology,Asia,1
2022-01-01,Sony Group Corporation,4.836870617601371e+23,company,yfinance + FX,Medium,Technology,Asia,1
2022-02-01,Sony Group Corporation,4.836870617601371e+23,company,yfinance + FX,Medium,Technology,Asia,1
2022-03-01,Sony Group Corporation,4.836870617601371e+23,company,yfinance + FX,Medium,Technology,Asia,1
2022-05-01,Sony Group Corporation,-9.211187889991429e+22,company,yfinance + FX,Medium,Technology,Asia,18
2022-07-01,Sony Group Corporation,1.754150558950438e+22,company,yfinance + FX,Medium,Technology,Asia,1
2022-08-01,Sony Group Corporation,1.754150558950438e+22,company,yfinance + FX,Medium,Technology,Asia,1
2022-09-01,Sony Group Corporation,1.2332178344707283e+22,company,yfinance + FX,Medium,Technology,Asia,1
2023-01-01,Sony Group Corporation,1.980179007064413e+20,company,yfinance + FX,Medium,Technology,Asia,1
2023-02-01,Sony Group Corporation,1.980179007064413e+20,company,yfinance + FX,Medium,Technology,Asia,1
2023-03-01,Sony Group Corporation,1.980179007064413e+20,company,yfinance + FX,Medium,Technology,Asia,1
2023-07-01,Sony Group Corporation,3.1795752659572367e+18,company,yfinance + FX,Medium,Technology,Asia,1
2023-08-01,Sony Group Corporation,3.1795752659572367e+18,company,yfinance + FX,Medium,Technology,Asia,1
2023-09-01,Sony Group Corporation,3.1795752659572367e+18,company,yfinance + FX,Medium,Technology,Asia,1
2023-10-01,Sony Group Corporation,-4.029038872665579e+17,company,yfinance + FX,Medium,Technology,Asia,18
2024-01-01,Sony Group Corporation,5.1054469861056136e+16,company,yfinance + FX,Medium,Technology,Asia,1
2024-02-01,Sony Group Corporation,5.1054469861056136e+16,company,yfinance + FX,Medium,Technology,Asia,1
2024-03-01,Sony Group Corporation,5.1054469861056136e+16,company,yfinance + FX,Medium,Technology,Asia,1
2024-07-01,Sony Group Corporation,819782080776388.2,company,yfinance + FX,Medium,Technology,Asia,1
2024-08-01,Sony Group Corporation,629937809438698.5,company,yfinance + FX,Medium,Technology,Asia,1
2024-09-01,Sony Group Corporation,629937809438698.5,company,yfinance + FX,Medium,Technology,Asia,1
2024-12-01,Sony Group Corporation,-79823361761202.03,company,yfinance + FX,Medium,Technology,Asia,18
2025-01-01,Sony Group Corporation,10052170192515.074,company,yfinance + FX,Medium,Technology,Asia,2
2025-02-01,Sony Group Corporation,10052170192515.074,company,yfinance + FX,Medium,Technology,Asia,2
2025-03-01,Sony Group Corporation,10052170192515.074,company,yfinance + FX,Medium,Technology,Asia,2
2025-06-01,Sony Group Corporation,-1258067061097.4292,company,yfinance + FX,Medium,Technology,Asia,18
2026-02-01,Sony Group Corporation,4033921741.201883,company,yfinance + FX,Medium,Technology,Asia,17
2016-01-01,Taiwan Semiconductor Manufacturing,89282616047.11615,company,yfinance + FX,Medium,Technology,Asia,13
2016-02-01,Taiwan Semiconductor Manufacturing,94076330416.68044,company,yfinance + FX,Medium,Technology,Asia,13
2016-03-01,Taiwan Semiconductor Manufacturing,104662414201.43988,company,yfinance + FX,Medium,Technology,Asia,13
2016-04-01,Taiwan Semiconductor Manufacturing,94236123533.65875,company,yfinance + FX,Medium,Technology,Asia,14
2016-05-01,Taiwan Semiconductor Manufacturing,98750197475.39278,company,yfinance + FX,Medium,Technology,Asia,10
2016-06-01,Taiwan Semiconductor Manufacturing,104782241727.3458,company,yfinance + FX,Medium,Technology,Asia,14
2016-07-01,Taiwan Semiconductor Manufacturing,115139393901.06636,company,yfinance + FX,Medium,Technology,Asia,14
2016-08-01,Taiwan Semiconductor Manufacturing,119118304836.4058,company,yfinance + FX,Medium,Technology,Asia,14
2016-09-01,Taiwan Semiconductor Manufacturing,126785960687.94237,company,yfinance + FX,Medium,Technology,Asia,13
2016-10-01,Taiwan Semiconductor Manufacturing,128899764541.69624,company,yfinance + FX,Medium,Technology,Asia,13
2016-11-01,Taiwan Semiconductor Manufacturing,123055746524.77116,company,yfinance + FX,Medium,Technology,Asia,14
2016-12-01,Taiwan Semiconductor Manufacturing,119159754298.43384,company,yfinance + FX,Medium,Technology,Asia,14
2017-01-01,Taiwan Semiconductor Manufacturing,128112274225.52856,company,yfinance + FX,Medium,Technology,Asia,11
2017-02-01,Taiwan Semiconductor Manufacturing,130433315496.94965,company,yfinance + FX,Medium,Technology,Asia,15
2017-03-01,Taiwan Semiconductor Manufacturing,136111525773.28947,company,yfinance + FX,Medium,Technology,Asia,15
2017-04-01,Taiwan Semiconductor Manufacturing,137064804045.0963,company,yfinance + FX,Medium,Technology,Asia,14
2017-05-01,Taiwan Semiconductor Manufacturing,146556117516.19043,company,yfinance + FX,Medium,Technology,Asia,14
2017-06-01,Taiwan Semiconductor Manufacturing,144898247852.27203,company,yfinance + FX,Medium,Technology,Asia,14
2017-07-01,Taiwan Semiconductor Manufacturing,153899151864.9942,company,yfinance + FX,Medium,Technology,Asia,15
2017-08-01,Taiwan Semiconductor Manufacturing,158221658066.35284,company,yfinance + FX,Medium,Technology,Asia,15
2017-09-01,Taiwan Semiconductor Manufacturing,160703897185.92352,company,yfinance + FX,Medium,Technology,Asia,15
2017-10-01,Taiwan Semiconductor Manufacturing,181161017019.33,company,yfinance + FX,Medium,Technology,Asia,10
2017-11-01,Taiwan Semiconductor Manufacturing,169477412813.4007,company,yfinance + FX,Medium,Technology,Asia,14
2017-12-01,Taiwan Semiconductor Manufacturing,169691387005.20657,company,yfinance + FX,Medium,Technology,Asia,14
2018-01-01,Taiwan Semiconductor Manufacturing,193914650463.8572,company,yfinance + FX,Medium,Technology,Asia,15
2018-02-01,Taiwan Semiconductor Manufacturing,185526367521.4149,company,yfinance + FX,Medium,Technology,Asia,15
2018-03-01,Taiwan Semiconductor Manufacturing,187281054818.9535,company,yfinance + FX,Medium,Technology,Asia,15
2018-04-01,Taiwan Semiconductor Manufacturing,164555729412.62045,company,yfinance + FX,Medium,Technology,Asia,10
2018-05-01,Taiwan Semiconductor Manufacturing,165625610264.12286,company,yfinance + FX,Medium,Technology,Asia,14
2018-06-01,Taiwan Semiconductor Manufacturing,156466960876.3412,company,yfinance + FX,Medium,Technology,Asia,14
2018-07-01,Taiwan Semiconductor Manufacturing,182818184317.6627,company,yfinance + FX,Medium,Technology,Asia,11
2018-08-01,Taiwan Semiconductor Manufacturing,193420857779.7064,company,yfinance + FX,Medium,Technology,Asia,15
2018-09-01,Taiwan Semiconductor Manufacturing,195905154533.6689,company,yfinance + FX,Medium,Technology,Asia,14
